,Images,Gender
68,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/148033.jpg,0
69,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/120602.jpg,1
70,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/196570.jpg,1
71,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/068842.jpg,0
72,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/105987.jpg,1
73,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/141280.jpg,1
74,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/197501.jpg,0
75,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/011169.jpg,0
76,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/190725.jpg,1
77,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/038211.jpg,0
78,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/160640.jpg,0
79,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/108223.jpg,1
80,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/048549.jpg,0
81,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/072728.jpg,0
82,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/080048.jpg,1
83,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/045609.jpg,1
84,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/092664.jpg,1
85,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/125060.jpg,1
86,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/008883.jpg,1
87,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/194282.jpg,0
88,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/174988.jpg,0
89,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/147082.jpg,1
90,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/078677.jpg,1
91,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/202539.jpg,1
92,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/047538.jpg,0
93,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/160790.jpg,0
94,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/163473.jpg,1
95,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/099993.jpg,1
96,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/042366.jpg,0
97,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/018554.jpg,1
98,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/134092.jpg,1
99,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/144179.jpg,1
100,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/053789.jpg,0
101,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/111009.jpg,0
102,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/123989.jpg,0
103,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/032265.jpg,1
104,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/015301.jpg,0
105,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/127575.jpg,0
106,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/004057.jpg,0
107,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/005300.jpg,0
108,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/158723.jpg,0
109,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/032054.jpg,0
110,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/145165.jpg,0
111,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/086332.jpg,1
112,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/026159.jpg,1
113,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/127658.jpg,1
114,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/063872.jpg,0
115,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/116453.jpg,0
116,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/090964.jpg,1
117,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/107368.jpg,0
118,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/080394.jpg,0
119,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/000885.jpg,1
120,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/007856.jpg,1
121,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/097706.jpg,1
122,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/023537.jpg,1
123,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/027209.jpg,0
124,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/190644.jpg,0
125,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/068837.jpg,1
126,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/106212.jpg,0
127,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/051985.jpg,0
128,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/008911.jpg,1
129,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/191877.jpg,0
130,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/105455.jpg,1
131,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/045060.jpg,1
132,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/199165.jpg,0
133,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/059869.jpg,0
134,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/029123.jpg,0
135,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/152769.jpg,1
136,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/084386.jpg,1
137,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/034089.jpg,1
138,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/024898.jpg,1
139,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/088905.jpg,1
140,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/013716.jpg,1
141,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/186092.jpg,0
142,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/049656.jpg,1
143,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/144083.jpg,0
144,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/061817.jpg,1
145,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/105518.jpg,0
146,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/094466.jpg,0
147,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/044445.jpg,1
148,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/046193.jpg,0
149,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/059524.jpg,0
150,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/067195.jpg,1
151,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/200343.jpg,0
152,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/150086.jpg,0
153,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/046980.jpg,1
154,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/103166.jpg,0
155,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/146270.jpg,0
156,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/075229.jpg,0
157,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/052332.jpg,1
158,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/001134.jpg,0
159,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/156973.jpg,1
160,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/094346.jpg,0
161,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/134833.jpg,0
162,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/038254.jpg,0
163,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/045534.jpg,1
164,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/156478.jpg,1
165,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/049889.jpg,1
166,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/049304.jpg,1
167,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/071589.jpg,1
168,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/097845.jpg,0
169,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/098113.jpg,1
170,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/135576.jpg,1
171,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/056465.jpg,0
172,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/110203.jpg,1
173,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/107797.jpg,1
174,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/064124.jpg,0
175,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/130840.jpg,1
176,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/168402.jpg,0
177,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/083058.jpg,1
178,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/010161.jpg,0
179,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/078921.jpg,1
180,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/134401.jpg,1
181,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/139773.jpg,0
182,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/078759.jpg,1
183,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/156354.jpg,1
184,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/117252.jpg,0
185,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/059406.jpg,0
186,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/091297.jpg,1
187,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/070791.jpg,1
188,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/133206.jpg,1
189,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/052991.jpg,1
190,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/184483.jpg,0
191,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/199803.jpg,0
192,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/178025.jpg,1
193,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/071578.jpg,0
194,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/197856.jpg,0
195,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/126240.jpg,0
196,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/057346.jpg,1
197,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/073426.jpg,0
198,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/047222.jpg,0
199,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/071168.jpg,1
200,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/164491.jpg,1
201,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/067549.jpg,0
202,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/183918.jpg,0
203,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/073704.jpg,0
204,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/070686.jpg,0
205,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/107650.jpg,0
206,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/048805.jpg,1
207,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/195565.jpg,1
208,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/070733.jpg,1
209,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/174238.jpg,0
210,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/057525.jpg,1
211,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/041812.jpg,0
212,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/029511.jpg,0
213,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/079832.jpg,0
214,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/199810.jpg,0
215,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/117469.jpg,1
216,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/142866.jpg,1
217,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/173025.jpg,0
218,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/177868.jpg,0
219,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/124810.jpg,1
220,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/070313.jpg,0
221,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/042496.jpg,0
222,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/122719.jpg,0
223,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/132293.jpg,1
224,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/078303.jpg,1
225,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/011506.jpg,1
226,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/141104.jpg,0
227,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/059178.jpg,0
228,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/131701.jpg,1
229,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/081677.jpg,0
230,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/149653.jpg,1
231,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/143617.jpg,0
232,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/064584.jpg,1
233,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/134210.jpg,1
234,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/036982.jpg,1
235,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/100324.jpg,0
236,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/089684.jpg,1
237,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/158350.jpg,0
238,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/061925.jpg,1
239,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/075941.jpg,0
240,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/047440.jpg,0
241,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/126810.jpg,1
242,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/067118.jpg,0
243,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/094705.jpg,0
244,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/162793.jpg,1
245,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/173349.jpg,0
246,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/088428.jpg,0
247,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/184174.jpg,1
248,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/051088.jpg,0
249,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/146193.jpg,1
250,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/078450.jpg,1
251,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/126492.jpg,0
252,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/190025.jpg,1
253,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/016319.jpg,0
254,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/158869.jpg,1
255,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/128458.jpg,1
256,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/022018.jpg,0
257,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/126966.jpg,0
258,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/197497.jpg,1
259,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/096685.jpg,1
260,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/112123.jpg,0
261,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/062115.jpg,1
262,C:/Users/busse/Bachelorarbeit/CICD-Pipeline-Gender-Recognition/data/val/179451.jpg,0
